epoch,train_mse_m2,validation_mae_cm,validation_rmse_cm,learning_rate,elapsed_seconds
343,0.008023562872076331,6.273509710971621,8.54868284119715,1.5625e-05,9.820736654000939
344,0.008027133277463296,6.276383209603696,8.54694788975057,1.5625e-05,9.289858955002273
345,0.00802278616530255,6.28756647718719,8.55184972633942,1.5625e-05,9.187262585997814
346,0.00802338395172062,6.276425766189296,8.546522478445668,1.5625e-05,8.80620849999832
347,0.008022262501341268,6.276518792708782,8.547952216755442,1.5625e-05,9.603201801000978
348,0.008018731469700068,6.29063821864015,8.554427440374416,1.5625e-05,11.783367635995091
349,0.008035132441034116,6.279175336354364,8.549026007110436,1.5625e-05,10.656701555999462
350,0.008022076338371696,6.283456534141429,8.54882908788093,1.5625e-05,10.296903922004276
351,0.008021191904672851,6.273709899739035,8.544418571685924,1.5625e-05,10.664994821003347
352,0.008018945134509944,6.293264654224853,8.557918879670124,1.5625e-05,10.466225860996929
353,0.008017151921459374,6.288017075592542,8.552600022788466,1.5625e-05,10.555579847001354
354,0.008017623910136619,6.288939539945107,8.551665183235064,1.5625e-05,10.593862497000373
355,0.008023202954735372,6.275229178347623,8.544742799996653,1.5625e-05,10.606780287998845
356,0.008014896828331394,6.274164236174262,8.545060224519084,1.5625e-05,11.201278197004285
357,0.008015859337402995,6.28167452179299,8.542060419409038,1.5625e-05,11.47388092699839
358,0.008014137392239344,6.279886191533341,8.54573045709853,1.5625e-05,10.828450865003106
359,0.008014865300318507,6.271822350987221,8.543495248764005,1.5625e-05,10.719113068000297
360,0.008016167802422394,6.274766812838483,8.544470721890498,1.5625e-05,11.226259388000472
361,0.008020016950264363,6.275581744349021,8.542332304486427,1.5625e-05,11.410618493995571
362,0.008011926984561359,6.277656340331071,8.540274304308314,1.5625e-05,10.845981327998743
363,0.00801581665859596,6.273378450263109,8.542638941955973,1.5625e-05,11.974688308997429
364,0.008015702450569779,6.278983901475164,8.544827968027144,1.5625e-05,11.334735673000978
365,0.008010379419778387,6.273918923249981,8.538713809270963,1.5625e-05,11.167057569000463
366,0.008010405414769262,6.276365365372496,8.542454893511392,1.5625e-05,11.530424736003624
367,0.008009096895213213,6.277930782944267,8.542158460521302,1.5625e-05,11.357992370998545
368,0.008009332639713118,6.276610473348736,8.542037680346821,1.5625e-05,11.313385194000148
369,0.008009722605596853,6.278129262006253,8.544600027562055,1.5625e-05,10.913786372999311
370,0.008007972442531762,6.276740104021548,8.540625188799945,1.5625e-05,11.50197923000087
371,0.008006509290360299,6.278609657411515,8.545889863723955,1.5625e-05,12.573139081003319
372,0.008010851617351138,6.270826624049801,8.538502204939869,1.5625e-05,11.754769716004375
373,0.008008770274008752,6.284975757636047,8.547381725499491,1.5625e-05,11.956857498997124
374,0.008004870779215138,6.274420212167921,8.542386750312872,7.8125e-06,12.06760877600027
375,0.008000735856863856,6.27707261507086,8.541264217421825,7.8125e-06,12.009752855999977
376,0.008000530139448304,6.279123329332144,8.54116325715758,7.8125e-06,11.012867274002929
377,0.008000093229078787,6.266716378868916,8.53709405035505,7.8125e-06,10.951743824000005
378,0.007999586800447987,6.272319999331828,8.536445038160705,7.8125e-06,11.052798587006691
379,0.007998848695439237,6.273876031345293,8.539983019514532,7.8125e-06,11.872361372996238
380,0.007998648408223289,6.274288589916687,8.541835282782332,7.8125e-06,11.129505110999162
381,0.007998365560340795,6.276146873731023,8.540158941608185,7.8125e-06,10.76267849499709
382,0.007998502480857917,6.275077013061877,8.54019312930965,7.8125e-06,11.401434503000928
383,0.007997581783549293,6.277557786925908,8.538383313999788,7.8125e-06,13.279981531006342
384,0.007997661721721994,6.278948760668341,8.54000610985632,7.8125e-06,11.514431365001656
385,0.007997265448262049,6.269989017349185,8.537150845949931,7.8125e-06,12.543418152003142
386,0.007997516742687269,6.274592881016523,8.537338173271323,3.90625e-06,10.826347567999619
387,0.00799542823987515,6.270765817091575,8.536975579856525,3.90625e-06,11.022487625996291
388,0.007994734112556126,6.272536894091526,8.537372786584896,3.90625e-06,11.23922581000079
389,0.007994177529538344,6.271104741477111,8.536950691234543,3.90625e-06,13.01059584000177
390,0.007994561879430082,6.271994581677595,8.538637650504098,3.90625e-06,13.606739995004318
391,0.007994356522879777,6.273083097549396,8.53782866243341,3.90625e-06,11.123897372999636
392,0.007994365245060494,6.273540298981991,8.53855516564365,3.90625e-06,11.653993841006013
393,0.007994385867474108,6.271287322445976,8.538826286965824,3.90625e-06,11.230222776001028
394,0.00799343327571474,6.275242131040328,8.538544635522383,3.90625e-06,11.725670195999555
395,0.007993750933219987,6.275612527484854,8.537964441136088,1.953125e-06,11.177849293999316
396,0.007992485616064192,6.274298668075287,8.537726892039165,1.953125e-06,10.813720954996825
397,0.007992454910320981,6.273124442334917,8.537761437410406,1.953125e-06,12.150160206001601
398,0.007991880032015711,6.2712152995707875,8.537710464907326,1.953125e-06,12.395351753002615
399,0.007992215314489157,6.270245384188889,8.53717651722745,1.953125e-06,11.81598700399627
400,0.00799183136060107,6.271315046037674,8.538158308765889,1.953125e-06,12.126388852993841
