epoch,train_minibatch_rmse_m,validation_mae_cm,validation_rmse_cm,learning_rate,elapsed_seconds
79,0.07647500046852629,5.8972219021541825,8.089377211535846,0.00015,8.537713871999586
80,0.0763677776396661,5.888518881791232,8.1301747550772,0.00015,9.011364795998816
81,0.0764014146464167,5.896185967856095,8.138122019967527,0.00015,9.160841729999447
82,0.07634501980470124,5.846005666620367,8.067362425680495,0.00015,8.904972040998473
83,0.07639424414864246,5.894115780825476,8.09156002175401,0.00015,8.866495579999537
84,0.07630337726705282,5.848968219316595,8.057432245053482,0.00015,8.702173929999844
85,0.07623606191716328,5.888668551178665,8.082363888156292,0.00015,8.501792140999896
86,0.07621902266719598,5.85605169721385,8.077792507496985,0.00015,8.80448246800006
87,0.07615654577066068,5.8724570555573825,8.070456441244536,0.00015,8.9041393589996
88,0.07623672734571099,5.89256031738219,8.07949443181409,0.00015,8.835204149001584
89,0.0761593636628409,5.8826892797634684,8.08987500960953,0.00015,8.882558872001027
90,0.07610838763867195,5.886834567688947,8.097431535630397,0.00015,8.713598745000127
91,0.07615960368106889,5.823397151113678,8.050862131006248,0.00015,8.71342155900129
92,0.07619827083495949,5.905653472178059,8.101977899036875,0.00015,8.893840452999939
93,0.07604192958015174,5.844534885878098,8.074088217987898,0.00015,8.8118087369985
94,0.07603149119289966,5.822420460808,8.060326202193792,0.00015,8.766859524999745
95,0.07610201020792794,5.870595454757713,8.087505355413825,0.00015,8.82358632100113
96,0.07596904465780535,5.823940941026528,8.037791704092095,0.00015,9.174421830999563
97,0.07594493862501871,5.825304657086808,8.030655037896345,0.00015,8.98202320100063
98,0.07594820547644301,5.850211806115777,8.056272098369904,0.00015,8.814251267000145
99,0.07602074558390086,5.8628413359488105,8.05277446416063,0.00015,8.791462127999694
100,0.07588666322561588,5.848540550057525,8.06923949811551,0.00015,8.641277339000226
101,0.0757966854268304,5.8942581746607,8.104389693361632,0.00015,8.869997891999446
102,0.0757989183973515,5.83788608179596,8.054474733569668,0.00015,7.981891503999577
103,0.07580049410010378,5.854338721606368,8.049312325297064,0.00015,8.92941082699872
104,0.07573544531490979,5.903226326486059,8.144762124964476,7.5e-05,9.05720569100049
105,0.07540927696897236,5.796983495978329,8.007944234410733,7.5e-05,8.691704931999993
106,0.07532288486194176,5.833401904123277,8.0237477085598,7.5e-05,8.805715198001053
107,0.07531682488518661,5.799922436068218,8.010115138746594,7.5e-05,8.749183558000368
108,0.07527622309947048,5.829361221368823,8.042018370704291,7.5e-05,8.54457078499945
109,0.07528413834726286,5.782582041071475,7.996574995963894,7.5e-05,8.589242820999061
110,0.07522442363940014,5.79220627993152,8.00104068212157,7.5e-05,7.730618633000631
111,0.07523088752022213,5.8020376891926695,8.017986643106948,7.5e-05,9.108591557000182
112,0.0752332143647771,5.813110294256,8.018018528730737,7.5e-05,8.999107591000211
113,0.07520084442730399,5.810832205653568,8.01067042812553,7.5e-05,8.444609295998816
114,0.07514641729705077,5.8180148142058,8.007591525440798,7.5e-05,7.899722682999709
115,0.07518351389790061,5.775286845744564,7.99165476111166,7.5e-05,8.602694015000452
116,0.07517496430991763,5.860805518912858,8.032631085825345,7.5e-05,8.575539555999057
117,0.07519504196708422,5.814883677316987,8.016842688763598,7.5e-05,8.249566706999758
118,0.07512540425394754,5.782275516403456,7.9893715099032105,7.5e-05,8.87694842000019
119,0.07515126905702553,5.831822643588592,8.040626597996761,7.5e-05,8.734198063000804
120,0.07515930880328905,5.7850307994114045,8.00125566608326,7.5e-05,8.395163639001112
121,0.07511586448052157,5.823617809476185,8.019841161019878,7.5e-05,8.343824891999247
122,0.07508728121317781,5.812602137205136,8.006994730513933,7.5e-05,8.689388835999125
123,0.07500847460924812,5.806277386905734,8.005855434799992,7.5e-05,8.08499184900029
124,0.0750634368537846,5.781919852286195,8.001667241766791,7.5e-05,8.968341825999232
125,0.07505134892544921,5.819676929506909,8.020398374982921,3.75e-05,8.658103588999438
126,0.07488925494473445,5.786036321040629,7.981918616107343,3.75e-05,8.691824387999077
127,0.0748494333728218,5.782068767014569,7.9879277201536665,3.75e-05,8.539728634001222
128,0.0748268086814597,5.793971135248948,8.006175125973465,3.75e-05,8.377367876999415
129,0.07481102353516218,5.786755788365039,7.994541518064593,3.75e-05,8.419712550999975
130,0.07482512130823148,5.779776901112249,7.988941537790615,3.75e-05,7.879284280999855
131,0.07481528282398339,5.796073059075905,7.999101509396098,3.75e-05,7.745350512999721
132,0.0748181753897671,5.77775217929248,7.982698518171222,3.75e-05,7.771306160999302
133,0.07482075896790565,5.790298701728767,7.997674511042561,1.875e-05,8.180382118000125
134,0.074690713233943,5.773221652789997,7.974664887022253,1.875e-05,8.11736631399981
135,0.07470171992161383,5.771443754831597,7.975232024550532,1.875e-05,8.227777522000906
136,0.07467796295902324,5.769897028785917,7.978292829027019,1.875e-05,7.440262885000266
137,0.07465058962157328,5.778897914541036,7.980359246401783,1.875e-05,8.040263750999657
138,0.07466840236415631,5.782552608558693,7.988854211419247,1.875e-05,8.315267084999505
139,0.07467667289498658,5.771066528428054,7.978538548986801,1.875e-05,8.04545442899871
140,0.07463636273142209,5.760775321106785,7.977886431853908,1.875e-05,8.563569170999472
141,0.07465590764173623,5.778374678945784,7.979207483558077,9.375e-06,8.908733791000486
142,0.07461060716591104,5.78071860486368,7.986418162717868,9.375e-06,8.352730472000985
143,0.07461241576385638,5.773261283027804,7.978722367368195,9.375e-06,9.089574796000306
144,0.07457786829064614,5.767342988895568,7.973666658666725,9.375e-06,8.805311521999101
145,0.07460311145707377,5.7711508687361,7.975167525095453,9.375e-06,8.354600921000383
146,0.07458236068827716,5.774707467138835,7.980734030930468,9.375e-06,9.226441889999478
147,0.07460232503507229,5.772818853945832,7.980436062544352,9.375e-06,8.325665590000426
148,0.0746113505082258,5.7674569330772085,7.976401183846828,9.375e-06,8.161848203000773
149,0.0746196869116496,5.776332588565636,7.979347781901541,9.375e-06,8.55365491900011
150,0.07457158036438999,5.776937787156084,7.981058534045651,9.375e-06,9.018030257999271
151,0.07457569027659325,5.7751627793455045,7.981630404884363,4.6875e-06,10.113675329001126
152,0.07455503992469474,5.770692231916288,7.9754437706846995,4.6875e-06,9.748337393999464
153,0.07453910035268432,5.775625333759664,7.978853589138315,4.6875e-06,9.196826770999905
154,0.0745562505892444,5.773493274507767,7.978681619709628,4.6875e-06,9.194725615001516
155,0.07454299584135127,5.767585349940078,7.9746940101620325,4.6875e-06,9.044021532999977
156,0.07456096977572543,5.773108731835556,7.977228261662181,4.6875e-06,9.126134079999247
157,0.07455584082588694,5.77096023442969,7.973185517066677,4.6875e-06,9.18046961499931
158,0.07455422526689368,5.771556213267979,7.9762471352861235,2.34375e-06,8.073489935999532
159,0.07452839439033442,5.772535211686217,7.976893197928047,2.34375e-06,9.111026075999689
160,0.07454658563888193,5.772305541008652,7.976919314427853,2.34375e-06,8.407330041998648
