epoch,train_mse_m2,validation_mae_cm,validation_rmse_cm,learning_rate,elapsed_seconds
29,0.012641259107104385,8.168512103289432,10.798931081515056,0.001,5.848942897999223
30,0.012566485179998869,8.474059252201647,10.982540904130756,0.001,6.2322445870013325
31,0.012521916499110164,8.012366421728514,10.643062242886046,0.001,6.222775864000141
32,0.012287166463405446,8.787602105455262,11.341898924402557,0.001,6.2330374179982755
33,0.012198289921251054,7.792623190969351,10.376358353840294,0.001,6.377963803002785
34,0.01200131836362684,7.829097342145755,10.359004566233926,0.001,6.06605143699926
35,0.011902879527307534,8.845712973221017,11.28107196305883,0.001,5.958759086999635
36,0.012162804823191703,7.8021970387315145,10.355471389038192,0.001,6.150155963998259
37,0.01178533334590276,8.064842378318941,10.68737531419791,0.001,6.5045793399986
38,0.011873025813800252,7.752576247036939,10.310861628987269,0.001,6.154380476997176
39,0.011689322978319431,7.584304431601261,10.140479877971869,0.001,6.230535062000854
40,0.011618078873211592,7.659738287405941,10.262412183760757,0.001,6.335213987000316
41,0.011598198384843437,7.614014248218932,10.173994578529408,0.001,5.985935916996823
42,0.011478294026879641,9.146087090919858,11.664752123360694,0.001,5.525578522003343
43,0.012113970786340513,7.681808322952605,10.222935127567336,0.001,5.643876188998547
44,0.01158160215588425,7.716825930602695,10.199023703514207,0.001,6.681017824001174
45,0.011437731720866269,7.708552232290972,10.162123308849846,0.001,6.626129293999838
46,0.011348283261165666,7.53413139234426,10.02429041035842,0.001,6.298529785002756
47,0.01125227648060223,7.739646540844926,10.264361175656903,0.001,6.48592739599917
48,0.011283049152183094,7.516175230282204,9.991350279272396,0.001,5.696458401998825
49,0.011164823980121346,7.576798021518614,10.031366291565428,0.001,6.076885966998816
50,0.01121776244197303,8.988408189809919,11.420093768133732,0.001,6.243539510000119
51,0.011509795438522716,7.415733543860316,9.925105991694815,0.001,6.304979530999844
52,0.011083239296677675,8.244278937676407,10.65332041810233,0.001,6.096548131001327
53,0.011160037085877698,7.815431720100773,10.242692632007737,0.001,6.766809443997772
54,0.01105942707313761,8.185325848572267,10.62404030827256,0.001,6.410474229000101
55,0.011055469612240281,7.64756465449505,10.070175567026007,0.001,6.165785790999507
56,0.01082228208071403,8.05996656918009,10.55121237161619,0.001,6.207238784998481
57,0.010941812206905802,7.225601983182695,9.732202081454838,0.001,6.483118129999639
58,0.01062506512067497,7.553113628461723,10.055171336899633,0.001,5.975362229000893
59,0.010667421121189263,7.469687435503837,9.899135607347914,0.001,6.018441692998749
60,0.010626407565782292,7.3738549857884435,9.830271436760711,0.001,6.006093677999161
61,0.010574379415982488,7.535230205170515,9.925226167485482,0.001,6.0250127840008645
62,0.010562793359062593,8.743669533026074,11.1984243167259,0.001,6.294540975999553
63,0.011032095953709445,7.381265340387164,9.783750583112598,0.001,7.348721385002136
64,0.01051100479429768,7.396368966593066,9.884793496347834,0.001,8.047711043000163
65,0.010427555271837578,7.4575204972006075,9.930194685664224,0.001,8.34203821799747
66,0.010429010946629604,8.225605221333696,10.696861873805995,0.0005,7.664757696999004
67,0.010500332069320318,7.151493639321167,9.547917237424633,0.0005,6.57930359799866
68,0.010183196384701214,7.104035241533562,9.508125528366588,0.0005,6.543659111001034
69,0.010110918600465132,7.031348567730906,9.517573255504283,0.0005,6.45262077499865
70,0.010114902118542124,7.017856782143643,9.52388408375644,0.0005,6.452762266999343
71,0.010098561447577826,7.010482548336657,9.472364719929422,0.0005,6.45311871100057
72,0.010078581369999073,6.986891020309258,9.441916346122888,0.0005,7.072505167998315
73,0.010006924412682063,7.208909592657155,9.554952212111397,0.0005,6.3212507869975525
74,0.010105011374272855,7.084225744960606,9.506447212056424,0.0005,6.371488152002712
75,0.010003181565331594,7.040856214502405,9.491134034405988,0.0005,6.345534635001968
76,0.009988325580441871,6.978944225408623,9.389933134897985,0.0005,6.49666403199808
77,0.009889721269663964,7.0916128169199295,9.461003504272675,0.0005,6.742554979999113
78,0.009907168455017601,6.952681525526252,9.437510261285409,0.0005,6.250591788000747
79,0.009924016259954297,6.95900092892069,9.41655578699856,0.0005,6.179257664000033
80,0.009903313914126766,7.173798187191179,9.548784691329777,0.0005,6.139536259001034
81,0.009882513533885737,7.118189805312773,9.470841937307997,0.0005,6.654787892999593
82,0.009862393275889959,6.906785204346574,9.349633484912006,0.0005,5.917131688998779
83,0.009770257813181256,7.076165235644631,9.418712959690952,0.0005,6.026675899000111
84,0.009790771782164793,6.954742338600617,9.334822196614978,0.0005,6.274747703002504
85,0.009722922974334454,7.129430199125551,9.617167692794025,0.0005,6.424281544001133
86,0.009836395176001086,7.927856456298581,10.427490310353647,0.0005,6.347456678999151
87,0.010101490638030048,6.9384145396407435,9.353679256719186,0.0005,6.166665275999549
88,0.009683739631636837,7.153764595205504,9.515843096408906,0.0005,6.249358142998972
89,0.009695573265721631,7.091322264466591,9.45785727804539,0.0005,6.481849026997224
90,0.009657829042518218,7.059591527400989,9.421439518903952,0.0005,6.1664188530012325
91,0.00974963920891067,7.01601485455114,9.356489536143995,0.0005,6.111437724001007
92,0.009648350291192497,7.751146932211975,10.01412769240229,0.0005,6.046268660000351
93,0.009876583179578633,7.109036687043603,9.516008099838034,0.00025,5.755745886999648
94,0.009715611136150085,6.839153970396588,9.221225850430796,0.00025,5.91400191899811
95,0.009500605163175194,6.856826653078783,9.254234847611354,0.00025,6.908722671003488
96,0.009526687718766564,6.82768062493453,9.205079240224427,0.00025,6.0592413580016
97,0.009463679451929764,6.900984388177549,9.272659400395057,0.00025,5.739097778998257
98,0.009475788855810654,6.919146240992018,9.28138043106357,0.00025,5.79608127100073
99,0.009447666341270937,6.8311934050726135,9.194800321417,0.00025,5.8236964130010165
100,0.009418256842432736,7.015285276831162,9.337483437953656,0.00025,6.337819518001197
101,0.009489444447613972,6.773815046576146,9.218700158113435,0.00025,6.709379249001358
102,0.00944655224642821,6.785340966571728,9.18539482459172,0.00025,6.727623079001205
103,0.009403124054704847,6.776560972761961,9.15532636344853,0.00025,6.326619682000455
104,0.009381819220762404,6.958987089924276,9.29698154949062,0.00025,6.670406189001369
105,0.009402984950227388,6.771940720161705,9.156618268720237,0.00025,6.46190762599872
106,0.00935401698004934,6.82559983927871,9.190087891022365,0.00025,6.396676799999113
107,0.009375804579517772,6.785873979750899,9.170009185146773,0.00025,6.52161067400084
108,0.00933926963974662,6.84930400708944,9.217628276781985,0.00025,6.001290092997806
109,0.009335636177211616,6.952413291351611,9.318497977227182,0.00025,6.373229015000106
110,0.009382834672054969,6.796941103012538,9.14008268823399,0.00025,6.541016014998604
111,0.009299267727507375,6.741834540673884,9.166594544490012,0.00025,6.216263247002644
112,0.009315526605548357,6.778644423364163,9.126725201699587,0.00025,6.153597996999451
113,0.009291040436808585,6.722313155523348,9.113967362624118,0.00025,6.213912786999572
114,0.009266876440433645,6.7915406359667445,9.215974451453862,0.00025,6.150545262000378
115,0.009301067299526013,7.006807238935864,9.331455291585785,0.00025,6.320688941999833
116,0.009327063967679605,6.8646943134263045,9.229845196828881,0.00025,6.622466131000692
117,0.009261695519730549,6.728790932521801,9.088883386294173,0.00025,6.251452106000215
118,0.009217240502145322,6.745904790585443,9.134878296187289,0.00025,6.060961718998442
119,0.00924619891013844,6.747073949614436,9.130415739749745,0.00025,5.486466105001455
120,0.009252197907284505,6.849392156625972,9.169728877258322,0.00025,5.771836962001544
121,0.00924441331538857,6.7648186490668385,9.130399747850584,0.00025,5.990322386998741
122,0.009183630530915855,6.703642441246984,9.126043838643268,0.00025,6.386496339000587
123,0.009185923028432826,6.710671655838682,9.078802206146811,0.00025,6.182941649996792
124,0.009138561190693189,6.69995521369296,9.084529254969205,0.00025,6.227535489000729
125,0.009150571224030405,6.733534579041884,9.08140659537079,0.00025,6.410015702997043
126,0.009177932388615211,6.769759738114696,9.084293021004965,0.00025,5.986274740000226
127,0.009112762995754644,6.654564678843513,9.060643936764256,0.00025,6.328013320002356
128,0.009143811693994133,6.718165566834444,9.054745408496528,0.00025,6.026245823002682
129,0.009100619549433099,6.676948784564658,9.039941315061224,0.00025,6.180532050002512
130,0.009050576713154113,6.880705262915242,9.220695424299636,0.00025,6.41833127100108
131,0.009071612743160666,6.985513683395422,9.314781943191827,0.00025,6.410982461999083
132,0.009293084664937912,6.663086097207279,9.032720110786318,0.00025,6.120337745000143
133,0.009040935929540505,6.78457884947204,9.101604489942185,0.00025,6.56766273300309
134,0.009021044198507524,6.638089136105879,9.001811151177927,0.00025,6.131197960999998
135,0.009014884881954803,6.6382924701402795,9.007837291698301,0.00025,6.252124664999428
136,0.00897824320993091,6.6035901992338575,9.001659234237238,0.00025,6.193995084999187
137,0.008991539877208056,7.00721348285684,9.288992571582858,0.00025,6.121017749999737
138,0.009036069057496703,6.636789575141233,9.00194771984107,0.00025,6.220350636001967
139,0.008949539494359175,6.666363736414259,9.05328155758957,0.00025,6.022626428002695
140,0.00904787085579796,6.661256861846044,8.993653661120268,0.00025,6.233257817002595
141,0.008920588373715599,6.634815524306659,8.979257706639247,0.00025,6.290389462999883
142,0.00890596010396764,6.640882918465402,8.973225259120118,0.00025,6.5329768729970965
143,0.00890615740619915,6.621630311010725,8.948665785019587,0.00025,6.39137665400267
144,0.008880130199983755,6.594710833781835,8.953505167649395,0.00025,5.680179466002301
145,0.008883941038139024,6.889072438363897,9.182359021864613,0.00025,6.011531394000485
146,0.009002227953102739,6.657940071803062,9.025265450198207,0.00025,6.342155827001989
147,0.008881451085047003,6.647133952256115,8.959255524533594,0.00025,6.275256733999413
148,0.008832080066662263,6.606534106898805,8.9315134473083,0.00025,6.3412713180005085
149,0.008835058418609282,6.727012993042627,9.014000139896531,0.00025,6.248045848002221
150,0.008856359304511792,6.603136017121301,8.951509932118931,0.00025,5.987488680999377
